Provincia,Partido/Ciudad,Localidad,link Indec,Velocidad (Mbps),Accesos,Accesos Relativos
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010,300.0,2191.0,0.04391327178928043
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010,500.0,331.0,0.006634090808878057
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010,1000.0,331.0,0.006634090808878057
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,3.5,2.0,4.008514083914234e-05
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,5.0,1.0,2.004257041957117e-05
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,10.0,96.0,0.001924086760278832
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,30.0,4093.0,0.0820342407273048
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,50.0,18.0,0.00036076626755228105
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,60.0,47.0,0.000942000809719845
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,75.0,4.0,8.017028167828467e-05
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,100.0,124.0,0.002485278732026825
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,150.0,1024.0,0.020523592109640876
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,300.0,1716.0,0.034393050839984125
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,500.0,282.0,0.005652004858319069
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,1000.0,234.0,0.004689961478179653
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,0.0,1.0,2.004257041957117e-05
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,0.5,3.0,6.01277112587135e-05
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,0.75,10.0,0.0002004257041957117
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,1.0,28.0,0.0005611919717479927
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,3.0,97.0,0.0019441293306984033
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,3.5,18.0,0.00036076626755228105
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,4.0,339.0,0.006794431372234626
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,5.0,10.0,0.0002004257041957117
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,6.0,52.0,0.0010422136618177009
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,8.0,3.0,6.01277112587135e-05
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,10.0,240.0,0.00481021690069708
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,15.0,9.0,0.00018038313377614053
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,30.0,9967.0,0.19976429937186585
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,50.0,189.0,0.003788045809298951
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,60.0,102.0,0.0020443421827962592
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,75.0,10.0,0.0002004257041957117
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,100.0,1110.0,0.022247253165724
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,150.0,2420.0,0.04850302041536223
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,300.0,5185.0,0.10392072762547651
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,500.0,695.0,0.01392958644160196
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,1000.0,675.0,0.013528735033210539
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,0.0,1.0,2.004257041957117e-05
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,0.5,1.0,2.004257041957117e-05
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,0.75,4.0,8.017028167828467e-05
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,1.0,9.0,0.00018038313377614053
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,3.0,40.0,0.0008017028167828468
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,3.5,21.0,0.00042089397881099453
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,5.0,2.0,4.008514083914234e-05
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,6.0,88.0,0.0017637461969222628
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,10.0,39.0,0.0007816602463632757
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,30.0,3236.0,0.0648577578777323
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,50.0,34.0,0.0006814473942654197
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,60.0,46.0,0.0009219582393002738
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,100.0,148.0,0.002966300422096533
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,150.0,1141.0,0.022868572848730704
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,300.0,2174.0,0.04357254809214772
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,500.0,310.0,0.006213196830067062
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,1000.0,336.0,0.0067343036609759125
BUENOS AIRES,Almirante Brown,San Jose,6028010,0.5,3.0,6.01277112587135e-05
BUENOS AIRES,Almirante Brown,San Jose,6028010,0.75,1.0,2.004257041957117e-05
BUENOS AIRES,Almirante Brown,San Jose,6028010,3.5,2.0,4.008514083914234e-05
BUENOS AIRES,Almirante Brown,San Jose,6028010,5.0,5.0,0.00010021285209785585
BUENOS AIRES,Almirante Brown,San Jose,6028010,10.0,165.0,0.003307024119229243
BUENOS AIRES,Almirante Brown,San Jose,6028010,30.0,4.0,8.017028167828467e-05
BUENOS AIRES,Almirante Brown,San Jose,6028010,50.0,61.0,0.0012225967955938413
BUENOS AIRES,Almirante Brown,San Jose,6028010,60.0,131.0,0.002625576724963823
BUENOS AIRES,Almirante Brown,San Jose,6028010,75.0,7.0,0.00014029799293699817
BUENOS AIRES,Almirante Brown,San Jose,6028010,100.0,391.0,0.007836645034052327
BUENOS AIRES,Almirante Brown,San Jose,6028010,150.0,2702.0,0.054155025273681295
BUENOS AIRES,Almirante Brown,San Jose,6028010,300.0,3942.0,0.07900781259394955
BUENOS AIRES,Almirante Brown,San Jose,6028010,500.0,615.0,0.012326180808036269
BUENOS AIRES,Almirante Brown,San Jose,6028010,1000.0,582.0,0.01166477598419042
BUENOS AIRES,AMBA,Otros,Sin Datos,0.5,13.0,0.0002605534154544252
BUENOS AIRES,AMBA,Otros,Sin Datos,1.0,0.0,0.0
BUENOS AIRES,AMBA,Otros,Sin Datos,15.0,0.0,0.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010,0.0,159.0,0.003186768696711816
BUENOS AIRES,Arrecifes,Arrecifes,6077010,0.5,1.0,2.004257041957117e-05
BUENOS AIRES,Arrecifes,Arrecifes,6077010,0.75,6.0,0.000120255422517427
BUENOS AIRES,Arrecifes,Arrecifes,6077010,1.0,137.0,0.0027458321474812504
BUENOS AIRES,Arrecifes,Arrecifes,6077010,2.0,275.0,0.0055117068653820715
BUENOS AIRES,Arrecifes,Arrecifes,6077010,3.0,546.0,0.010943243449085859
BUENOS AIRES,Arrecifes,Arrecifes,6077010,3.5,165.0,0.003307024119229243
BUENOS AIRES,Arrecifes,Arrecifes,6077010,4.0,292.0,0.005852430562514782
BUENOS AIRES,Arrecifes,Arrecifes,6077010,6.0,95.0,0.0019040441898592613
BUENOS AIRES,Arrecifes,Arrecifes,6077010,8.0,285.0,0.005712132569577783
BUENOS AIRES,Arrecifes,Arrecifes,6077010,10.0,10.0,0.0002004257041957117
BUENOS AIRES,Arrecifes,Arrecifes,6077010,15.0,451.0,0.009039199259226596
BUENOS AIRES,Arrecifes,Arrecifes,6077010,20.0,4483.0,0.08985084319093754
BUENOS AIRES,Arrecifes,Arrecifes,6077010,30.0,3.0,6.01277112587135e-05
BUENOS AIRES,Arrecifes,Arrecifes,6077010,50.0,1822.0,0.03651756330445867
BUENOS AIRES,Arrecifes,Arrecifes,6077010,100.0,1322.0,0.026496278094673087
BUENOS AIRES,Arrecifes,Arrecifes,6077010,300.0,351.0,0.007034942217269481
BUENOS AIRES,Arrecifes,Arrecifes,6077010,500.0,22.0,0.0004409365492305657
BUENOS AIRES,Arrecifes,Arrecifes,6077010,1000.0,6.0,0.000120255422517427
BUENOS AIRES,Arrecifes,Todd,6077020,20.0,185.0,0.003707875527620666
BUENOS AIRES,Arrecifes,Todd,6077020,50.0,125.0,0.0025053213024463965
BUENOS AIRES,Arrecifes,Todd,6077020,100.0,31.0,0.0006213196830067063
BUENOS AIRES,Arrecifes,Viña,6077030,3.0,80.0,0.0016034056335656936
BUENOS AIRES,Avellaneda,Avellaneda,6035010,0.0,31.0,0.0006213196830067063
BUENOS AIRES,Avellaneda,Avellaneda,6035010,0.256,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Avellaneda,6035010,0.5,8.0,0.00016034056335656935
BUENOS AIRES,Avellaneda,Avellaneda,6035010,0.512,7.0,0.00014029799293699817
BUENOS AIRES,Avellaneda,Avellaneda,6035010,0.75,43.0,0.0008618305280415602
BUENOS AIRES,Avellaneda,Avellaneda,6035010,1.0,40.0,0.0008017028167828468
BUENOS AIRES,Avellaneda,Avellaneda,6035010,2.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Avellaneda,6035010,3.0,27.0,0.0005411494013284216
BUENOS AIRES,Avellaneda,Avellaneda,6035010,3.5,288.0,0.005772260280836497
BUENOS AIRES,Avellaneda,Avellaneda,6035010,5.0,9.0,0.00018038313377614053
BUENOS AIRES,Avellaneda,Avellaneda,6035010,6.0,24.0,0.000481021690069708
BUENOS AIRES,Avellaneda,Avellaneda,6035010,8.0,397.0,0.007956900456569755
BUENOS AIRES,Avellaneda,Avellaneda,6035010,10.0,161.0,0.0032268538375509583
BUENOS AIRES,Avellaneda,Avellaneda,6035010,15.0,816.0,0.016354737462370074
BUENOS AIRES,Avellaneda,Avellaneda,6035010,20.0,20.0,0.0004008514083914234
BUENOS AIRES,Avellaneda,Avellaneda,6035010,30.0,2947.0,0.05906545502647624
BUENOS AIRES,Avellaneda,Avellaneda,6035010,50.0,2488.0,0.049865915203893066
BUENOS AIRES,Avellaneda,Avellaneda,6035010,60.0,18.0,0.00036076626755228105
BUENOS AIRES,Avellaneda,Avellaneda,6035010,75.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Avellaneda,6035010,100.0,3744.0,0.07503938365087445
BUENOS AIRES,Avellaneda,Avellaneda,6035010,150.0,654.0,0.013107841054399544
BUENOS AIRES,Avellaneda,Avellaneda,6035010,200.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Avellaneda,6035010,300.0,3993.0,0.08002998368534768
BUENOS AIRES,Avellaneda,Avellaneda,6035010,500.0,502.0,0.010061370350624727
BUENOS AIRES,Avellaneda,Avellaneda,6035010,600.0,101.0,0.0020242996123766882
BUENOS AIRES,Avellaneda,Avellaneda,6035010,1000.0,334.0,0.0066942185201367705
BUENOS AIRES,Avellaneda,Crucesita,6035010,0.75,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,1.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,3.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,3.5,6.0,0.000120255422517427
BUENOS AIRES,Avellaneda,Crucesita,6035010,5.0,6.0,0.000120255422517427
BUENOS AIRES,Avellaneda,Crucesita,6035010,6.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,8.0,3.0,6.01277112587135e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,10.0,59.0,0.001182511654754699
BUENOS AIRES,Avellaneda,Crucesita,6035010,15.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,20.0,18.0,0.00036076626755228105
BUENOS AIRES,Avellaneda,Crucesita,6035010,25.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,30.0,15.0,0.0003006385562935675
BUENOS AIRES,Avellaneda,Crucesita,6035010,50.0,2100.0,0.04208939788109945
BUENOS AIRES,Avellaneda,Crucesita,6035010,60.0,24.0,0.000481021690069708
BUENOS AIRES,Avellaneda,Crucesita,6035010,75.0,3.0,6.01277112587135e-05
BUENOS AIRES,Avellaneda,Crucesita,6035010,100.0,2254.0,0.04517595372571342
BUENOS AIRES,Avellaneda,Crucesita,6035010,150.0,514.0,0.010301881195659581
BUENOS AIRES,Avellaneda,Crucesita,6035010,300.0,2318.0,0.04645867823256597
BUENOS AIRES,Avellaneda,Crucesita,6035010,500.0,272.0,0.005451579154123358
BUENOS AIRES,Avellaneda,Crucesita,6035010,600.0,89.0,0.001783788767341834
BUENOS AIRES,Avellaneda,Crucesita,6035010,1000.0,240.0,0.00481021690069708
BUENOS AIRES,Avellaneda,Dock Sud,6035010,0.0,3.0,6.01277112587135e-05
BUENOS AIRES,Avellaneda,Dock Sud,6035010,0.5,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Dock Sud,6035010,0.75,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Dock Sud,6035010,1.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Dock Sud,6035010,3.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Dock Sud,6035010,6.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Dock Sud,6035010,8.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Dock Sud,6035010,10.0,22.0,0.0004409365492305657
BUENOS AIRES,Avellaneda,Dock Sud,6035010,20.0,3.0,6.01277112587135e-05
BUENOS AIRES,Avellaneda,Dock Sud,6035010,24.0,23.0,0.0004609791196501369
BUENOS AIRES,Avellaneda,Dock Sud,6035010,30.0,3.0,6.01277112587135e-05
BUENOS AIRES,Avellaneda,Dock Sud,6035010,50.0,1238.0,0.02481270217942911
BUENOS AIRES,Avellaneda,Dock Sud,6035010,60.0,4.0,8.017028167828467e-05
BUENOS AIRES,Avellaneda,Dock Sud,6035010,75.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Dock Sud,6035010,100.0,509.0,0.010201668343561725
BUENOS AIRES,Avellaneda,Dock Sud,6035010,150.0,210.0,0.0042089397881099454
BUENOS AIRES,Avellaneda,Dock Sud,6035010,300.0,400.0,0.008017028167828467
BUENOS AIRES,Avellaneda,Dock Sud,6035010,500.0,40.0,0.0008017028167828468
BUENOS AIRES,Avellaneda,Dock Sud,6035010,600.0,35.0,0.000701489964684991
BUENOS AIRES,Avellaneda,Dock Sud,6035010,1000.0,41.0,0.0008217453872024178
BUENOS AIRES,Avellaneda,Gerli,6035010,0.5,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Gerli,6035010,0.75,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Gerli,6035010,1.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Gerli,6035010,3.5,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Gerli,6035010,10.0,141.0,0.0028260024291595345
BUENOS AIRES,Avellaneda,Gerli,6035010,20.0,13.0,0.0002605534154544252
BUENOS AIRES,Avellaneda,Gerli,6035010,30.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Gerli,6035010,50.0,3413.0,0.06840529284199641
BUENOS AIRES,Avellaneda,Gerli,6035010,60.0,20.0,0.0004008514083914234
BUENOS AIRES,Avellaneda,Gerli,6035010,75.0,6.0,0.000120255422517427
BUENOS AIRES,Avellaneda,Gerli,6035010,100.0,2611.0,0.052331151365500324
BUENOS AIRES,Avellaneda,Gerli,6035010,150.0,808.0,0.016194396899013506
BUENOS AIRES,Avellaneda,Gerli,6035010,300.0,2825.0,0.05662026143528855
BUENOS AIRES,Avellaneda,Gerli,6035010,500.0,319.0,0.006393579963843202
BUENOS AIRES,Avellaneda,Gerli,6035010,600.0,98.0,0.0019641719011179743
BUENOS AIRES,Avellaneda,Gerli,6035010,1000.0,275.0,0.0055117068653820715
BUENOS AIRES,Avellaneda,Pineyro,6035010,0.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,0.5,4.0,8.017028167828467e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,0.75,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,1.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Pineyro,6035010,2.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,3.5,4.0,8.017028167828467e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,5.0,6.0,0.000120255422517427
BUENOS AIRES,Avellaneda,Pineyro,6035010,8.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,10.0,113.0,0.002264810457411542
BUENOS AIRES,Avellaneda,Pineyro,6035010,20.0,8.0,0.00016034056335656935
BUENOS AIRES,Avellaneda,Pineyro,6035010,30.0,12.0,0.000240510845034854
BUENOS AIRES,Avellaneda,Pineyro,6035010,40.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,50.0,1908.0,0.03824122436054179
BUENOS AIRES,Avellaneda,Pineyro,6035010,60.0,26.0,0.0005211068309088504
BUENOS AIRES,Avellaneda,Pineyro,6035010,75.0,4.0,8.017028167828467e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,100.0,2070.0,0.04148812076851232
BUENOS AIRES,Avellaneda,Pineyro,6035010,150.0,732.0,0.014671161547126095
BUENOS AIRES,Avellaneda,Pineyro,6035010,300.0,2690.0,0.05391451442864645
BUENOS AIRES,Avellaneda,Pineyro,6035010,500.0,289.0,0.005792302851256068
BUENOS AIRES,Avellaneda,Pineyro,6035010,600.0,71.0,0.001423022499789553
BUENOS AIRES,Avellaneda,Pineyro,6035010,999.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Pineyro,6035010,1000.0,295.0,0.005912558273773494
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.0,4.0,8.017028167828467e-05
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.5,12.0,0.000240510845034854
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.512,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Sarandí,6035010,0.75,35.0,0.000701489964684991
BUENOS AIRES,Avellaneda,Sarandí,6035010,1.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Sarandí,6035010,2.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Sarandí,6035010,3.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Sarandí,6035010,3.5,215.0,0.004309152640207801
BUENOS AIRES,Avellaneda,Sarandí,6035010,5.0,11.0,0.00022046827461528286
BUENOS AIRES,Avellaneda,Sarandí,6035010,8.0,128.0,0.0025654490137051096
BUENOS AIRES,Avellaneda,Sarandí,6035010,10.0,156.0,0.0031266409854531028
BUENOS AIRES,Avellaneda,Sarandí,6035010,15.0,1605.0,0.03216832552341173
BUENOS AIRES,Avellaneda,Sarandí,6035010,20.0,33.0,0.0006614048238458486
BUENOS AIRES,Avellaneda,Sarandí,6035010,25.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Sarandí,6035010,30.0,3390.0,0.06794431372234627
BUENOS AIRES,Avellaneda,Sarandí,6035010,50.0,6305.0,0.12636840649539624
BUENOS AIRES,Avellaneda,Sarandí,6035010,60.0,47.0,0.000942000809719845
BUENOS AIRES,Avellaneda,Sarandí,6035010,75.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Sarandí,6035010,100.0,4821.0,0.09662523199275261
BUENOS AIRES,Avellaneda,Sarandí,6035010,150.0,1253.0,0.025113340735722675
BUENOS AIRES,Avellaneda,Sarandí,6035010,300.0,4807.0,0.0963446360068786
BUENOS AIRES,Avellaneda,Sarandí,6035010,500.0,496.0,0.0099411149281073
BUENOS AIRES,Avellaneda,Sarandí,6035010,600.0,178.0,0.003567577534683668
BUENOS AIRES,Avellaneda,Sarandí,6035010,1000.0,467.0,0.009359880385939736
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,0.0,3.0,6.01277112587135e-05
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,0.5,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,0.75,8.0,0.00016034056335656935
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,1.0,9.0,0.00018038313377614053
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,2.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,3.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,3.5,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,5.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,6.0,8.0,0.00016034056335656935
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,7.0,10.0,0.0002004257041957117
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,8.0,468.0,0.009379922956359307
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,10.0,226.0,0.004529620914823084
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,15.0,10.0,0.0002004257041957117
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,20.0,33.0,0.0006614048238458486
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,25.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,30.0,13.0,0.0002605534154544252
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,35.0,4.0,8.017028167828467e-05
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,40.0,8.0,0.00016034056335656935
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,50.0,5276.0,0.1057446015336575
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,60.0,59.0,0.001182511654754699
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,75.0,4.0,8.017028167828467e-05
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,100.0,3423.0,0.06860571854619212
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,150.0,1400.0,0.02805959858739964
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,300.0,4136.0,0.08289607125534636
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,500.0,486.0,0.009740689223911587
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,600.0,134.0,0.0026857044362225365
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,1000.0,632.0,0.01266690450516898
BUENOS AIRES,Avellaneda,Wilde,6035010,0.0,6.0,0.000120255422517427
BUENOS AIRES,Avellaneda,Wilde,6035010,0.5,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Wilde,6035010,0.75,32.0,0.0006413622534262774
BUENOS AIRES,Avellaneda,Wilde,6035010,1.0,6.0,0.000120255422517427
BUENOS AIRES,Avellaneda,Wilde,6035010,3.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Wilde,6035010,3.5,116.0,0.0023249381686702556
BUENOS AIRES,Avellaneda,Wilde,6035010,5.0,5.0,0.00010021285209785585
BUENOS AIRES,Avellaneda,Wilde,6035010,6.0,7.0,0.00014029799293699817
BUENOS AIRES,Avellaneda,Wilde,6035010,8.0,261.0,0.0052311108795080755
BUENOS AIRES,Avellaneda,Wilde,6035010,10.0,218.0,0.004369280351466515
BUENOS AIRES,Avellaneda,Wilde,6035010,15.0,1685.0,0.033771731156977416
BUENOS AIRES,Avellaneda,Wilde,6035010,20.0,60.0,0.00120255422517427
BUENOS AIRES,Avellaneda,Wilde,6035010,25.0,3.0,6.01277112587135e-05
BUENOS AIRES,Avellaneda,Wilde,6035010,30.0,3077.0,0.06167098918102049
BUENOS AIRES,Avellaneda,Wilde,6035010,35.0,2.0,4.008514083914234e-05
BUENOS AIRES,Avellaneda,Wilde,6035010,40.0,1.0,2.004257041957117e-05
BUENOS AIRES,Avellaneda,Wilde,6035010,50.0,7720.0,0.15472864363908942
BUENOS AIRES,Avellaneda,Wilde,6035010,60.0,121.0,0.0024251510207681116
BUENOS AIRES,Avellaneda,Wilde,6035010,75.0,8.0,0.00016034056335656935
BUENOS AIRES,Avellaneda,Wilde,6035010,100.0,5362.0,0.10746826258974061
BUENOS AIRES,Avellaneda,Wilde,6035010,150.0,1859.0,0.0372591384099828
BUENOS AIRES,Avellaneda,Wilde,6035010,300.0,6172.0,0.12370274462959327
BUENOS AIRES,Avellaneda,Wilde,6035010,500.0,714.0,0.014310395279573814
BUENOS AIRES,Avellaneda,Wilde,6035010,600.0,208.0,0.004168854647270803
BUENOS AIRES,Avellaneda,Wilde,6035010,1000.0,613.0,0.012286095667197128
BUENOS AIRES,Ayacucho,Ayacucho,6042010,0.75,7.0,0.00014029799293699817
BUENOS AIRES,Ayacucho,Ayacucho,6042010,1.0,119.0,0.002385065879928969
BUENOS AIRES,Ayacucho,Ayacucho,6042010,3.5,109.0,0.0021846401757332577
BUENOS AIRES,Ayacucho,Ayacucho,6042010,6.0,23.0,0.0004609791196501369
BUENOS AIRES,Ayacucho,Ayacucho,6042010,8.0,752.0,0.01507201295551752
BUENOS AIRES,Ayacucho,Ayacucho,6042010,15.0,1202.0,0.024091169644324544
BUENOS AIRES,Ayacucho,Ayacucho,6042010,30.0,3.0,6.01277112587135e-05
BUENOS AIRES,Ayacucho,La Constancia,6042020,2.0,10.0,0.0002004257041957117
BUENOS AIRES,Ayacucho,Solanet,6042030,1.0,17.0,0.0003407236971327099
BUENOS AIRES,Ayacucho,Solanet,6042030,2.0,10.0,0.0002004257041957117
BUENOS AIRES,Ayacucho,Udaquiola,6042040,0.512,1.0,2.004257041957117e-05
BUENOS AIRES,Ayacucho,Udaquiola,6042040,1.0,31.0,0.0006213196830067063
BUENOS AIRES,Ayacucho,Udaquiola,6042040,2.0,14.0,0.00028059598587399634
BUENOS AIRES,Azul,Azul,6049020,0.0,14.0,0.00028059598587399634
BUENOS AIRES,Azul,Azul,6049020,0.5,9.0,0.00018038313377614053
